ID,Unicode
25712,U+3066
25713,U+306B
25714,U+306C
25715,U+305F
25716,U+3092
25718,U+306B
25719,U+3066
25720,U+306E
25721,U+304B
25722,U+3093
25723,U+3057
25724,U+3066
25725,U+3042
25726,U+3078
25727,U+306E
25728,U+3059
25729,U+304A
25731,U+304D
25732,U+306F
25734,U+3057
25735,U+304F
25736,U+3042
25737,U+3086
25738,U+306B
25739,U+306F
25740,U+3042
25741,U+3092
25742,U+307E
25743,U+3081
25744,U+306E
25745,U+306C
25746,U+305F
25747,U+306B
25748,U+306E
25749,U+304D
25750,U+307F
25751,U+3042
25752,U+3078
25753,U+3082
25755,U+307E
25756,U+3059
25758,U+306E
25759,U+305F
25760,U+3044
25761,U+3042
25762,U+308F
25763,U+306A
25765,U+304B
25766,U+306B
25767,U+3082
25768,U+3046
25769,U+3059
25770,U+304F
25771,U+3064
25772,U+304F
25773,U+308A
25774,U+3044
25776,U+3051
25777,U+306B
25779,U+3066
25780,U+3042
25781,U+3078
25782,U+305F
25783,U+3057
25784,U+3042
25785,U+308F
25786,U+306B
25787,U+3044
25788,U+308C
25789,U+3066
25790,U+3088
25791,U+3057
25792,U+3082
25793,U+3088
25795,U+306F
25796,U+306A
25797,U+3064
25798,U+307B
25799,U+3053
25801,U+304F
25802,U+3089
25803,U+306A
25804,U+304D
25805,U+307F
25807,U+308C
25808,U+3066
25809,U+3088
25810,U+3057
25811,U+307B
25812,U+306D
25813,U+306A
25814,U+307E
25815,U+3059
25816,U+306E
25817,U+3046
25818,U+3059
25819,U+307F
25820,U+307B
25821,U+306D
25823,U+3084
25824,U+304D
25825,U+3080
25826,U+3057
25827,U+308A
25828,U+3068
25832,U+304F
25835,U+308A
25836,U+3066
25837,U+3048
25838,U+304F
25839,U+3089
25840,U+3057
25841,U+3084
25842,U+3046
25843,U+304A
25846,U+306A
25847,U+3068
25848,U+3059
25849,U+3057
25850,U+307B
25851,U+304B
25853,U+3057
25854,U+3066
25855,U+3042
25856,U+3078
25857,U+308F
25858,U+3055
25859,U+3042
25860,U+3078
25861,U+306F
25862,U+3082
25863,U+306A
25864,U+3064
25865,U+304F
25866,U+308A
25867,U+3059
25868,U+306B
25869,U+3066
25870,U+3057
25873,U+3075
25874,U+308A
25875,U+3044
25876,U+305F
25877,U+3081
25878,U+305D
25879,U+306E
25880,U+3059
25881,U+3092
25882,U+3059
25883,U+3066
25884,U+305F
25886,U+3089
25887,U+3042
25888,U+308F
25889,U+305F
25890,U+3044
25891,U+306A
25892,U+3068
25893,U+308F
25894,U+3055
25895,U+3072
25896,U+3059
25897,U+306B
25898,U+3066
25899,U+3042
25900,U+3078
25901,U+3044
25904,U+3064
25905,U+304B
25906,U+307E
25907,U+3064
25908,U+308A
25910,U+3042
25911,U+3078
25912,U+306F
25913,U+306B
25914,U+3066
25915,U+3082
25916,U+306B
25917,U+3066
25919,U+3057
25920,U+3084
25921,U+3046
25923,U+3046
25924,U+3092
25925,U+3064
25926,U+3051
25927,U+3088
25928,U+304F
25929,U+3042
25930,U+308A
25931,U+3066
25932,U+3053
25933,U+307E
25934,U+304B
25936,U+304D
25937,U+308A
25938,U+304B
25939,U+3089
25940,U+3057
25941,U+3059
25942,U+306B
25943,U+3066
25944,U+3042
25945,U+3078
25947,U+3092
25948,U+3061
25949,U+3042
25950,U+3078
25951,U+3068
25952,U+3082
25953,U+3044
25954,U+3075
25955,U+3042
25956,U+3078
25957,U+306F
25958,U+3044
25959,U+308A
25960,U+3051
25961,U+306B
25962,U+3092
25963,U+304F
25964,U+306F
25965,U+3078
25966,U+3088
25967,U+3057
25968,U+3093
25969,U+308A
25970,U+3064
25972,U+308A
25973,U+3059
25974,U+308B
25975,U+3081
25977,U+308A
25978,U+3053
25979,U+3084
25980,U+304D
25981,U+3066
25982,U+304B
25983,U+3089
25984,U+3055
25985,U+3051
25986,U+3046
25987,U+308A
25990,U+306E
25991,U+3053
25992,U+304F
25993,U+3089
25994,U+306E
25995,U+306B
25997,U+3042
25999,U+3055
26000,U+3093
26001,U+305B
26002,U+3046
26003,U+306E
26004,U+304D
26005,U+307F
26006,U+3066
26007,U+3088
26008,U+3057
26009,U+307F
26010,U+304B
26011,U+308F
26012,U+3042
26013,U+3078
26015,U+3046
26016,U+308A
26017,U+3092
26018,U+304B
26019,U+308F
26020,U+3068
26021,U+3082
26022,U+306B
26023,U+304D
26025,U+3059
26026,U+3053
26027,U+3057
26028,U+3075
26029,U+308A
26030,U+3082
26031,U+307F
26032,U+3066
26033,U+3055
26034,U+3064
26035,U+3068
26037,U+3057
26038,U+308A
26039,U+3064
26040,U+307B
26041,U+3051
26043,U+307F
26044,U+305D
26045,U+3092
26046,U+3044
26047,U+308A
26048,U+3059
26049,U+306B
26050,U+3066
26052,U+3042
26053,U+3078
26055,U+308A
26056,U+3053
26057,U+308F
26058,U+304F
26059,U+306A
26060,U+308A
26061,U+306F
26062,U+304B
26063,U+308F
26066,U+308A
26067,U+3066
26068,U+3082
26069,U+3064
26071,U+307E
26072,U+3064
26073,U+308A
26074,U+3042
26075,U+3078
26076,U+3044
26077,U+308A
26078,U+3053
26079,U+3092
26080,U+3088
26081,U+304F
26082,U+3086
26083,U+306B
26084,U+3057
26085,U+3066
26086,U+305F
26087,U+3057
26088,U+305F
26089,U+307E
26090,U+308A
26091,U+306B
26092,U+3066
26093,U+3088
26094,U+304F
26095,U+3066
26096,U+3042
26098,U+307E
26099,U+3081
26100,U+3092
26101,U+3059
26102,U+308A
26103,U+304B
26105,U+3057
26107,U+3042
26108,U+3078
26109,U+306E
26110,U+3092
26111,U+304A
26112,U+308D
26114,U+3088
26116,U+3053
26119,U+304D
26120,U+308A
26121,U+306B
26122,U+3048
26123,U+3086
26124,U+306B
26125,U+3057
26126,U+3089
26127,U+307F
26129,U+308B
26130,U+3042
26131,U+3072
26132,U+3084
26133,U+3057
26134,U+3064
26135,U+304F
26136,U+308A
26137,U+305F
26138,U+307F
26139,U+3044
26140,U+308A
26142,U+304B
26143,U+3089
26144,U+3057
26146,U+3082
26147,U+3092
26148,U+304F
26149,U+304B
26150,U+304D
26151,U+3044
26152,U+3092
26153,U+306B
26154,U+304A
26155,U+308D
26156,U+3057
26157,U+3053
26158,U+305D
26160,U+304B
26161,U+3055
26163,U+3082
26164,U+308A
26165,U+3044
26166,U+308A
26168,U+3088
26169,U+3057
26170,U+304B
26171,U+3089
26172,U+3057
26173,U+3092
26174,U+304F
26175,U+3051
26176,U+3093
26178,U+3088
26179,U+308A
26180,U+3064
26181,U+307B
26182,U+304F
26183,U+306D
26184,U+3093
26185,U+307F
26186,U+304B
26187,U+3093
26188,U+304D
26189,U+3093
26190,U+304B
26191,U+3093
26192,U+304D
26193,U+3064
26194,U+307B
26195,U+3092
26196,U+304A
26197,U+308D
26198,U+3057
26199,U+3088
26200,U+304F
26201,U+305F
26202,U+304D
26203,U+3044
26204,U+305F
26205,U+306B
26206,U+3064
26207,U+3051
26208,U+306B
26209,U+3048
26211,U+304B
26213,U+3057
26214,U+3089
26215,U+3081
26216,U+3066
26217,U+3064
26218,U+304F
26219,U+308A
26221,U+307F
26222,U+306E
26223,U+304B
26224,U+304D
26226,U+306B
26227,U+3082
26228,U+308A
26229,U+3042
26230,U+306F
26231,U+305B
26232,U+3088
26233,U+3057
26235,U+3066
26236,U+3082
26237,U+3064
26239,U+307E
26240,U+3064
26241,U+308A
26242,U+3044
26243,U+308A
26244,U+3059
26245,U+304D
26246,U+3042
26247,U+3092
26248,U+3059
26249,U+306B
26250,U+3066
26251,U+3088
26252,U+3057
26253,U+307E
26254,U+306A
26255,U+3044
26256,U+308A
26257,U+3055
26258,U+3051
26259,U+3057
26260,U+3084
26262,U+3059
26263,U+306B
26264,U+3066
26265,U+3082
26266,U+304F
26267,U+3089
26268,U+3046
26269,U+3059
26270,U+304F
26271,U+3064
26274,U+3066
26275,U+306B
26276,U+3048
26277,U+3092
26279,U+3051
26280,U+307F
26281,U+305D
26283,U+306B
26285,U+3088
26287,U+3075
26288,U+304B
26289,U+304B
26290,U+308F
26291,U+3092
26292,U+3064
26293,U+304F
26294,U+308A
26295,U+3066
26296,U+306B
26297,U+3048
26299,U+3092
26300,U+304B
26301,U+3051
26302,U+3088
26303,U+304F
26304,U+3057
26305,U+3089
26306,U+3081
26307,U+3057
26308,U+3084
26309,U+3046
26310,U+304B
26311,U+3059
26312,U+306B
26315,U+3064
26316,U+3068
26317,U+3086
26318,U+304D
26319,U+3066
26320,U+3082
26321,U+3088
26322,U+3057
26323,U+3053
26324,U+308C
26325,U+3082
26326,U+3075
26327,U+304B
26328,U+3053
26329,U+3061
26330,U+304B
26331,U+308F
26332,U+3092
26333,U+306F
26334,U+3046
26335,U+3059
26336,U+304F
26337,U+3064
26338,U+304F
26339,U+308A
26340,U+3057
26341,U+3084
26342,U+3046
26344,U+308A
26345,U+3051
26346,U+305F
26347,U+306B
26348,U+3066
26349,U+3082
26350,U+3053
26351,U+308C
26352,U+3082
26353,U+3057
26354,U+3089
26355,U+3081
26357,U+3057
26358,U+3084
26359,U+3046
26360,U+3055
26361,U+308F
26362,U+3089
26363,U+3044
26364,U+308A
26366,U+3051
26367,U+3057
26368,U+3084
26369,U+3046
26370,U+306A
26371,U+307E
26372,U+3064
26373,U+307B
26374,U+3057
26375,U+3089
26376,U+3081
26377,U+3066
26379,U+306E
26380,U+307E
26381,U+3082
26382,U+3064
26383,U+304F
26384,U+308B
26385,U+304B
26386,U+3089
26387,U+3057
26388,U+3044
26389,U+308A
26391,U+3088
26392,U+3057
26393,U+3053
26394,U+308C
26396,U+3044
26397,U+308A
26398,U+3051
26399,U+3088
26401,U+3042
26403,U+3053
26404,U+308C
26405,U+3082
26407,U+3057
26408,U+3046
26409,U+306A
26410,U+3084
26411,U+304D
26412,U+306B
26413,U+3057
26414,U+3066
26415,U+3059
26416,U+306B
26417,U+3066
26418,U+3088
26419,U+3057
26420,U+306B
26421,U+3057
26422,U+3066
26423,U+3080
26424,U+3057
26425,U+308A
26426,U+307F
26428,U+3059
26430,U+3057
26431,U+304D
26432,U+306E
26433,U+304F
26434,U+307B
26435,U+306D
26436,U+306C
26437,U+304D
26438,U+306B
26440,U+3066
26441,U+306F
26442,U+306B
26443,U+3057
26445,U+308F
26446,U+3055
26447,U+3059
26448,U+3057
26449,U+3084
26450,U+3046
26451,U+307F
26452,U+305D
26453,U+306B
26454,U+3088
26455,U+3057
26456,U+306B
26457,U+306F
26458,U+3068
26459,U+308A
26460,U+3053
26462,U+3082
26463,U+304D
26464,U+306E
26465,U+304F
26466,U+3064
26467,U+304B
26468,U+307E
26469,U+3064
26470,U+308A
26471,U+304D
26472,U+306E
26474,U+3057
26475,U+307F
26476,U+306B
26478,U+305D
26479,U+307B
26480,U+308D
26481,U+3086
26482,U+304D
26483,U+3082
26484,U+308A
26485,U+3042
26486,U+306F
26488,U+308F
26489,U+3055
26490,U+307F
26492,U+306B
26493,U+3066
26494,U+3057
26495,U+3088
26496,U+3057
26497,U+3051
26498,U+3093
26499,U+306B
26500,U+304B
26501,U+305F
26502,U+306E
26503,U+308A
26504,U+304D
26506,U+304B
26507,U+3093
26508,U+3082
26509,U+3080
26510,U+3057
26511,U+308A
26512,U+3066
26513,U+3080
26514,U+3057
26515,U+306D
26516,U+3092
26518,U+308A
26519,U+304B
26520,U+308F
26521,U+3068
26522,U+3082
26523,U+306B
26524,U+305F
26525,U+3066
26526,U+306B
26527,U+3092
26528,U+304D
26529,U+305B
26531,U+308D
26532,U+3046
26534,U+3066
26536,U+304F
26537,U+3080
26538,U+3057
26539,U+3066
26540,U+306B
26541,U+304D
26542,U+308A
26543,U+3059
26544,U+306B
26546,U+3055
26547,U+3057
26548,U+307F
26549,U+306B
26550,U+307F
26551,U+308B
26552,U+304F
26553,U+3072
26554,U+3042
26555,U+308F
26556,U+3072
26557,U+306B
26558,U+3072
26559,U+304F
26560,U+3089
26561,U+306A
26562,U+3082
26563,U+3082
26564,U+308A
26565,U+305B
26566,U+3088
26567,U+3057
26568,U+3046
26569,U+304D
26570,U+3057
26571,U+3089
26572,U+3081
26573,U+3066
26574,U+3057
26575,U+3084
26576,U+3046
26577,U+3059
26578,U+3088
26579,U+3057
26580,U+3088
26581,U+306A
26582,U+304D
26583,U+307F
26585,U+304F
26586,U+3072
26587,U+3072
26588,U+305F
26589,U+3044
26591,U+306E
26592,U+308F
26593,U+305F
26594,U+306A
26595,U+306F
26596,U+3064
26597,U+304F
26598,U+308A
26599,U+3086
26600,U+304D
26601,U+3066
26602,U+308F
26603,U+3055
26604,U+307F
26605,U+305D
26606,U+306B
26607,U+3066
26608,U+3088
26609,U+3057
26610,U+3057
26611,U+3084
26612,U+3088
26614,U+306F
26615,U+3042
26616,U+3055
26617,U+3064
26619,U+306F
26620,U+306E
26623,U+3044
26624,U+306F
26625,U+3044
26626,U+308C
26627,U+3082
26628,U+3059
26629,U+307F
26630,U+305D
26631,U+306B
26632,U+3066
26633,U+3088
26634,U+3057
26635,U+3086
26636,U+304D
26637,U+3059
26638,U+306B
26639,U+3066
26640,U+3088
26641,U+3057
26642,U+3088
26643,U+304F
26644,U+3086
26645,U+306B
26646,U+3057
26647,U+3066
26648,U+3080
26650,U+308A
26651,U+307F
26652,U+305D
26653,U+3088
26654,U+3057
26655,U+3055
26656,U+304B
26657,U+3066
26658,U+3042
26659,U+308F
26661,U+3089
26662,U+3055
26663,U+3051
26664,U+3042
26665,U+3086
26667,U+304B
26668,U+3089
26669,U+3059
26670,U+307F
26671,U+304B
26672,U+3089
26673,U+307B
26674,U+306D
26675,U+3044
26677,U+306B
26678,U+3082
26679,U+3081
26680,U+3088
26681,U+304D
26682,U+3092
26683,U+3042
26684,U+306F
26685,U+305B
26686,U+3064
26687,U+304F
26688,U+308A
26689,U+3082
26691,U+3051
26692,U+3093
26693,U+304F
26694,U+306D
26695,U+3093
26696,U+3057
26697,U+304B
26698,U+3051
26699,U+3066
26700,U+3088
26701,U+3057
26702,U+3044
26704,U+3055
26705,U+3057
26706,U+307F
26707,U+3088
26708,U+308A
26709,U+3059
26711,U+3057
26712,U+3042
26713,U+3064
26714,U+304F
26715,U+308A
26716,U+305F
26717,U+3044
26718,U+306B
26720,U+3082
26721,U+3053
26722,U+3044
26723,U+306B
26724,U+3066
26725,U+3082
26726,U+3092
26727,U+306F
26728,U+3064
26729,U+307F
26730,U+304D
26731,U+308A
26732,U+3075
26733,U+3093
26735,U+304F
26736,U+304D
26737,U+3066
26738,U+3044
26739,U+308A
26740,U+306B
26741,U+3059
26742,U+3092
26743,U+304A
26744,U+3068
26745,U+3057
26746,U+306F
26747,U+3057
26748,U+3089
26749,U+304B
26750,U+3057
26751,U+3057
26752,U+3055
26753,U+307E
26755,U+305F
26756,U+3044
26757,U+3082
26758,U+3082
26759,U+3084
26760,U+3066
26761,U+3082
26762,U+308A
26763,U+306B
26764,U+3048
26765,U+3078
26766,U+3042
26767,U+3057
26768,U+304F
26769,U+3082
26770,U+304F
26771,U+3064
26773,U+307E
26774,U+3064
26775,U+308A
26776,U+3057
26777,U+305F
26778,U+3044
26779,U+3059
26780,U+308B
26781,U+306B
26782,U+306F
26783,U+305F
26784,U+3044
26785,U+3092
26786,U+3084
26787,U+304D
26788,U+306B
26789,U+3057
26791,U+3057
26792,U+305F
26793,U+307E
26794,U+308A
26797,U+3092
26798,U+3059
26799,U+3053
26800,U+3057
26801,U+304F
26802,U+306F
26803,U+3078
26804,U+3088
26805,U+304F
26806,U+306B
26807,U+3066
26808,U+3057
26809,U+3084
26810,U+304D
26811,U+3066
26812,U+305F
26813,U+306E
26814,U+3042
26815,U+3089
26816,U+306B
26817,U+3066
26818,U+3042
26819,U+3055
26820,U+3066
26821,U+306B
26822,U+3078
26823,U+306F
26824,U+3044
26825,U+3088
26826,U+3088
26827,U+3057
26828,U+306F
26829,U+3068
26830,U+3082
26831,U+3044
26832,U+3075
26833,U+3084
26834,U+304D
26835,U+3092
26836,U+3042
26837,U+3064
26838,U+304F
26839,U+308A
26840,U+3092
26841,U+304D
26842,U+3057
26843,U+306B
26844,U+3066
26845,U+307F
26846,U+305D
26847,U+3092
26849,U+3046
26850,U+305F
26851,U+3066
26852,U+306A
26853,U+306B
26854,U+306B
26855,U+3048
26856,U+306B
26857,U+307B
26858,U+306D
26859,U+304B
26860,U+3057
26861,U+3089
26863,U+306B
26864,U+308B
26865,U+306F
26866,U+3066
26867,U+3084
26868,U+304B
26869,U+3066
26870,U+3088
26871,U+3057
26872,U+3092
26873,U+3055
26874,U+3057
26875,U+3066
26876,U+3088
26877,U+3057
26878,U+304B
26879,U+304D
26880,U+305F
26881,U+3046
26882,U+3075
26883,U+306D
26884,U+304B
26885,U+308A
26886,U+3057
26889,U+306A
26890,U+3084
26891,U+304D
26892,U+307F
26894,U+306B
26895,U+3066
26896,U+306A
26897,U+306B
26899,U+307E
26901,U+305F
26902,U+3044
26903,U+3089
26904,U+3053
26905,U+3061
26906,U+306B
26907,U+3066
26908,U+3082
26909,U+3042
26910,U+306F
26911,U+305B
26912,U+306F
26914,U+306E
26915,U+3044
26916,U+308A
26917,U+3057
26918,U+306B
26919,U+306F
26921,U+3051
26922,U+3092
26923,U+304A
26924,U+3068
26925,U+3057
26926,U+3059
26927,U+3082
26928,U+3057
26929,U+304F
26931,U+3078
26932,U+306F
26933,U+3082
26935,U+306A
26937,U+3059
26938,U+3088
26939,U+308A
26940,U+3042
26941,U+3064
26942,U+304F
26943,U+3064
26944,U+304F
26945,U+308A
26946,U+3082
26947,U+308F
26948,U+305F
26949,U+3082
26950,U+3066
26951,U+3088
26952,U+3057
26954,U+3053
26955,U+306E
26956,U+3059
26957,U+308B
26958,U+305F
26959,U+3053
26961,U+3088
26962,U+304F
26963,U+3042
26964,U+3089
26966,U+305D
26967,U+306E
26968,U+307E
26969,U+3057
26970,U+305F
26971,U+307E
26972,U+308A
26973,U+306B
26974,U+3059
26975,U+3092
26976,U+304F
26977,U+306F
26978,U+3078
26980,U+307B
26983,U+304F
26984,U+308B
26985,U+307E
26986,U+3088
26987,U+304F
26988,U+306B
26989,U+304F
26990,U+308D
26991,U+306B
26992,U+3068
26993,U+3082
26995,U+305F
26996,U+3053
26997,U+306E
26998,U+304B
26999,U+308A
27000,U+3044
27001,U+304B
27002,U+306B
27003,U+3082
27005,U+3059
27006,U+304F
27007,U+304D
27008,U+308A
27009,U+3057
27010,U+305F
27011,U+307E
27013,U+306B
27014,U+3066
27015,U+3055
27016,U+3064
27018,U+306B
27019,U+3057
27020,U+306B
27021,U+306B
27022,U+308B
27023,U+3057
27024,U+3059
27025,U+3092
27026,U+3059
27027,U+3053
27029,U+304F
27030,U+306F
27031,U+3078
27032,U+3066
27033,U+3088
27034,U+3057
27035,U+3042
27036,U+3055
27037,U+304B
27038,U+3064
27039,U+307B
27040,U+306E
27041,U+308B
27042,U+3044
27043,U+3088
27044,U+3057
27045,U+3055
27046,U+3044
27047,U+306B
27048,U+3055
27049,U+308F
27052,U+3084
27053,U+304D
27054,U+306B
27055,U+3057
27056,U+3066
27057,U+3057
27058,U+305F
27059,U+307E
27060,U+308A
27061,U+306B
27062,U+3066
27063,U+306B
27064,U+3075
27065,U+304F
27066,U+3089
27067,U+3044
27069,U+306A
27070,U+307E
27072,U+3092
27073,U+304D
27074,U+306B
27075,U+304D
27076,U+308A
27077,U+3057
27078,U+305F
27079,U+307E
27080,U+308A
27081,U+3075
27082,U+304B
27083,U+305B
27084,U+3057
27085,U+3055
27086,U+307E
27087,U+306B
27088,U+305D
27089,U+306E
27090,U+307E
27091,U+3082
27092,U+308B
27094,U+3064
27095,U+307B
27096,U+3046
27097,U+3068
27098,U+3082
27099,U+3044
27100,U+3075
27101,U+3042
27102,U+308F
27103,U+3044
27104,U+304B
27105,U+3082
27106,U+3088
27107,U+3057
27108,U+308D
27109,U+308A
27110,U+3053
27111,U+3068
27112,U+306F
27113,U+3044
27114,U+308A
27115,U+3053
27116,U+3092
27117,U+305B
27118,U+3093
27119,U+306B
27120,U+304D
27121,U+307F
27122,U+3088
27123,U+304F
27124,U+3086
27125,U+306B
27126,U+3057
27127,U+3066
27129,U+3082
27130,U+306A
27131,U+3092
27132,U+305F
27133,U+304D
27134,U+306E
27135,U+3044
27136,U+3082
27137,U+3044
27138,U+308C
27139,U+3057
27140,U+305F
27141,U+307E
27142,U+308A
27143,U+306B
27144,U+3066
27145,U+306B
27146,U+3044
27147,U+308A
27149,U+304B
27150,U+308A
27151,U+306B
27152,U+3078
27153,U+305B
27154,U+3093
27155,U+3044
27156,U+308A
27157,U+3053
27158,U+3068
27159,U+3044
27160,U+3075
27161,U+306E
27162,U+3044
27164,U+3084
27165,U+304D
27167,U+304D
27168,U+306E
27169,U+3084
27170,U+3046
27171,U+306B
27172,U+3064
27173,U+304F
27175,U+306F
27176,U+3089
27177,U+3092
27178,U+3059
27179,U+308A
27181,U+3057
27182,U+3066
27183,U+3092
27185,U+306F
27186,U+306B
27187,U+3066
27188,U+3092
27189,U+304D
27190,U+3057
27192,U+307E
27194,U+304B
27195,U+3093
27196,U+3057
27197,U+3066
27198,U+306B
27199,U+308F
27200,U+305F
27201,U+3082
27202,U+304D
27203,U+3082
27204,U+306B
27205,U+306B
27206,U+3048
27207,U+3082
27208,U+3059
27209,U+308A
27210,U+3053
27212,U+304B
27213,U+304D
27214,U+3042
27216,U+305B
27217,U+3084
27218,U+3066
27219,U+3057
27220,U+3066
27221,U+3088
27222,U+3057
27223,U+3057
27224,U+305F
27225,U+307E
27226,U+308A
27227,U+3088
27228,U+3057
27229,U+304B
27230,U+3089
27231,U+3051
27232,U+306E
27233,U+304B
27234,U+308F
27235,U+3046
27236,U+3059
27237,U+307F
27238,U+3082
27239,U+3059
27240,U+3053
27241,U+3057
27242,U+304F
27243,U+308D
27244,U+307E
27245,U+3081
27246,U+304B
27247,U+3089
27248,U+304B
27249,U+308F
27250,U+308A
27252,U+3089
27254,U+3093
27255,U+306B
27256,U+3093
27257,U+3093
27258,U+3042
27259,U+3093
27260,U+306A
27261,U+306B
27262,U+3066
27263,U+306E
27264,U+305D
27265,U+308D
27266,U+3046
27267,U+306F
27268,U+3092
27269,U+304D
27270,U+306B
27271,U+3057
27272,U+3066
27273,U+3088
27275,U+306F
27276,U+3055
27277,U+307E
27278,U+3057
27279,U+3066
27280,U+3057
27281,U+3057
27282,U+3086
27283,U+3093
27285,U+3093
27286,U+306E
27287,U+3092
27288,U+3088
27289,U+304F
27290,U+3086
27291,U+306B
27292,U+3057
27293,U+3066
27294,U+306B
27295,U+304D
27296,U+308A
27297,U+3042
27298,U+308F
27299,U+3068
27301,U+304B
27302,U+307E
27303,U+3053
27304,U+305F
27305,U+3044
27306,U+3089
27307,U+3075
27308,U+306E
27309,U+3084
27310,U+304D
27311,U+308F
27312,U+3089
27313,U+3055
27314,U+3089
27315,U+3081
27316,U+3092
27317,U+3057
27318,U+305F
27320,U+308A
27321,U+306B
27322,U+3066
27323,U+306B
27324,U+3066
27326,U+3057
27327,U+306E
27328,U+3075
27329,U+3057
27330,U+3092
27331,U+306C
27333,U+304B
27334,U+307E
27335,U+3053
27336,U+3092
27337,U+3078
27338,U+3044
27339,U+308C
27340,U+306B
27341,U+3066
27342,U+304D
27343,U+308A
27345,U+306E
27346,U+3064
27347,U+3078
27348,U+3044
27349,U+3068
27350,U+3046
27351,U+3092
27352,U+3044
27353,U+308A
27354,U+306E
27355,U+304F
27356,U+3064
27357,U+304F
27358,U+308A
27359,U+3057
27360,U+305F
27361,U+307E
27362,U+308A
27363,U+306B
27364,U+3066
27365,U+306B
27366,U+308B
27367,U+306B
27368,U+3048
27369,U+305F
27370,U+3061
27371,U+3068
27372,U+304D
27374,U+3093
27375,U+3059
27376,U+3044
27377,U+3042
27378,U+306F
27379,U+305B
27380,U+3046
27381,U+3093
27382,U+306E
27383,U+3053
27384,U+3092
27385,U+3057
27386,U+306B
27387,U+3066
27389,U+304D
27390,U+306D
27391,U+308B
27392,U+307B
27393,U+3055
27394,U+3057
27395,U+306B
27396,U+3048
27397,U+305F
27398,U+3061
27399,U+3057
27400,U+3068
27401,U+306A
27402,U+3082
27403,U+3046
27404,U+3089
27405,U+3082
27406,U+304B
27407,U+308F
27408,U+306F
27409,U+306B
27412,U+306B
27413,U+3066
27414,U+3082
27415,U+304B
27416,U+308F
27417,U+3092
27418,U+306F
27419,U+3064
27420,U+304F
27421,U+308A
27423,U+3092
27424,U+306F
27426,U+3089
27427,U+304B
27428,U+3057
27429,U+3078
27430,U+3093
27431,U+304B
27432,U+3051
27433,U+3066
27434,U+3092
27435,U+304D
27436,U+3092
27437,U+3059
27438,U+3092
27439,U+304B
27440,U+3051
27441,U+3066
27442,U+3057
27443,U+305F
27444,U+307F
27445,U+3057
27446,U+305F
27447,U+307E
27448,U+308A
27449,U+304B
27450,U+3093
27451,U+3057
27452,U+3066
27453,U+306B
27454,U+3048
27455,U+3059
27456,U+3044
27457,U+3042
27458,U+306F
27459,U+305B
27461,U+305D
27462,U+306E
27463,U+307E
27464,U+3057
27465,U+3046
27466,U+306F
27467,U+3092
27468,U+304D
27469,U+305B
27470,U+308A
27471,U+307B
27472,U+304B
27473,U+3064
27474,U+304F
27475,U+308A
27477,U+308A
27478,U+306E
27479,U+305D
27480,U+308D
27481,U+3057
27482,U+3089
27483,U+3081
27484,U+3092
27485,U+304D
27486,U+3066
27487,U+3082
27488,U+3088
27489,U+3057
27490,U+305B
27491,U+3093
27492,U+306F
27493,U+306B
27494,U+3066
27495,U+3082
27496,U+306B
27497,U+3066
27498,U+3082
27499,U+3057
27500,U+306B
27501,U+304B
27502,U+3092
27503,U+3059
27504,U+3053
27505,U+3057
27507,U+3068
27508,U+3057
27509,U+3066
27510,U+3088
27512,U+307B
27513,U+306D
27514,U+306E
27515,U+3068
27516,U+3057
27517,U+308A
27518,U+3092
27519,U+304D
27520,U+308A
27521,U+305D
27522,U+308C
27523,U+3088
27524,U+308A
27525,U+3042
27526,U+3057
27528,U+305F
27529,U+307E
27530,U+3066
27533,U+306D
27534,U+3092
27535,U+306C
27536,U+304D
27537,U+3078
27538,U+304B
27539,U+307E
27540,U+3053
27541,U+3092
27543,U+308C
27544,U+3092
27545,U+306C
27546,U+3072
27547,U+3042
27549,U+305B
27550,U+3086
27551,U+306E
27552,U+304F
27554,U+3066
27555,U+306B
27556,U+3057
27557,U+3066
27558,U+3057
27559,U+3042
27560,U+3057
27561,U+304F
27562,U+306D
27563,U+306F
27564,U+306E
27565,U+3053
27566,U+3057
27567,U+3086
27568,U+306F
27571,U+305F
27572,U+307E
27573,U+308A
27574,U+306B
27575,U+3066
27576,U+3057
27577,U+304F
27578,U+306B
27579,U+3044
27580,U+308A
27581,U+3092
27582,U+3064
27583,U+304F
27584,U+308A
27585,U+307E
27586,U+304B
27587,U+308F
27588,U+3092
27589,U+3044
27590,U+308A
27591,U+3066
27593,U+3044
27594,U+308C
27595,U+3044
27596,U+308A
27597,U+3057
27598,U+305F
27599,U+307E
27600,U+308A
27601,U+304B
27602,U+3093
27603,U+3057
27604,U+3066
27606,U+3044
27607,U+308A
27608,U+3051
27609,U+3082
27610,U+304F
27611,U+306F
27613,U+305B
27614,U+308A
27615,U+306D
27616,U+304B
27617,U+304F
27618,U+304D
27619,U+305F
27620,U+3061
27621,U+306A
27622,U+3088
27623,U+3057
27624,U+3059
27626,U+308F
27627,U+3055
27628,U+3068
27629,U+306F
27630,U+306E
27631,U+304B
27632,U+308F
27633,U+3092
27634,U+3044
27635,U+308A
27638,U+307E
27639,U+308A
27640,U+304B
27641,U+3093
27642,U+3057
27643,U+3066
27644,U+3057
27646,U+3068
27647,U+3044
27648,U+306F
27649,U+305B
27650,U+3092
27651,U+3092
27652,U+305F
