ID,Unicode
43566,U+3046
43586,U+3088
43596,U+3044
43622,U+3053
43623,U+3044
43628,U+3046
43632,U+3046
43633,U+308D
43658,U+3059
43659,U+3044
43662,U+3046
43700,U+304D
43703,U+3042
43706,U+304F
43738,U+3044
43742,U+3046
43746,U+3053
43759,U+3046
43789,U+3046
43823,U+307E
43837,U+305F
43853,U+3046
43863,U+3086
43878,U+3042
43890,U+3092
43913,U+3042
43927,U+3046
43936,U+3046
43939,U+3042
43950,U+3044
43953,U+3044
43962,U+3092
43968,U+3046
43996,U+3042
43999,U+3046
44003,U+304A
44004,U+308D
44046,U+3044
44060,U+3046
44061,U+304A
44085,U+3046
44086,U+3053
44087,U+3093
44095,U+3042
44097,U+3042
44102,U+305D
44121,U+3046
44134,U+3044
44138,U+3046
44164,U+3044
44169,U+3044
44180,U+3044
44196,U+306B
44206,U+3064
44226,U+3044
44246,U+3044
44255,U+3044
44264,U+3042
44299,U+3044
44304,U+3082
44317,U+308F
44324,U+306E
44325,U+3044
44329,U+3042
44339,U+3044
44341,U+3044
44356,U+3046
44369,U+3044
44391,U+3042
44395,U+3042
44411,U+3044
44426,U+3042
44440,U+3068
44448,U+3044
44449,U+3042
44459,U+3044
44464,U+3044
44465,U+308D
44484,U+305D
44489,U+3053
44491,U+3046
44492,U+3044
44495,U+3044
44535,U+3046
44538,U+3044
44571,U+3046
44573,U+3046
44577,U+3042
44582,U+3042
44599,U+3046
44601,U+3082
44605,U+3044
44614,U+3042
44645,U+3042
44652,U+3046
44658,U+307F
44670,U+3046
44674,U+308D
44687,U+3044
44700,U+305D
44712,U+3044
44725,U+3078
44772,U+308D
44778,U+308D
44802,U+3044
44804,U+3042
44828,U+3042
44834,U+3044
44837,U+3046
44839,U+3053
44843,U+3046
44848,U+3046
44857,U+3046
44873,U+3088
44875,U+3042
44885,U+3046
44911,U+3044
44947,U+3042
44961,U+3084
44976,U+3044
45003,U+306E
45017,U+3064
45038,U+3046
45044,U+304F
45051,U+3061
45074,U+3046
45090,U+306C
45100,U+306B
45134,U+305F
45153,U+3044
45159,U+3042
45167,U+3051
45184,U+3044
45186,U+3046
45219,U+307E
45223,U+306A
45225,U+306B
45229,U+304A
45236,U+3044
45255,U+304F
45264,U+3064
45273,U+3046
45279,U+3075
45298,U+3044
45315,U+3075
45320,U+3044
45329,U+3046
45333,U+3042
45359,U+304A
45363,U+3044
45399,U+304D
45413,U+304F
45441,U+305B
45448,U+3046
45452,U+308F
45453,U+3055
45456,U+3084
45458,U+3086
45461,U+3066
45488,U+3044
45512,U+3046
45523,U+3046
45536,U+3044
45541,U+3046
45553,U+3064
45558,U+3055
45559,U+3051
45564,U+3044
45573,U+305D
45578,U+3042
45584,U+3046
45585,U+3084
45592,U+3042
45595,U+3042
45597,U+304A
45600,U+3046
45607,U+3044
45619,U+306D
45628,U+3046
45636,U+307E
45642,U+3042
45665,U+3078
45669,U+3046
45671,U+306E
45675,U+306E
45680,U+3044
45713,U+3046
45731,U+3042
45733,U+3044
45741,U+304D
45757,U+305F
45764,U+3042
45772,U+3080
45791,U+3061
45806,U+3042
45825,U+3044
45830,U+304F
45832,U+3042
45850,U+3046
45861,U+3046
45864,U+3042
45866,U+3086
45899,U+3046
45904,U+308D
45906,U+3044
45912,U+3042
45921,U+3044
45925,U+305F
45934,U+3044
45939,U+3046
45965,U+3072
45972,U+3046
45980,U+3046
45982,U+3046
45997,U+3046
46020,U+3044
46021,U+3053
46023,U+306A
46032,U+3044
46037,U+3059
46044,U+3042
46048,U+307B
46057,U+3046
46089,U+3042
46101,U+3046
46109,U+3044
46110,U+3044
46114,U+3044
46127,U+3042
46132,U+3042
46133,U+3044
46146,U+3042
46159,U+3044
46165,U+307B
46174,U+3044
46199,U+3044
46242,U+3042
46274,U+3044
46276,U+304A
46283,U+3089
46287,U+3046
46305,U+3046
46311,U+3044
46314,U+308B
46319,U+3089
46322,U+3066
46323,U+3042
46341,U+308B
46344,U+3046
46354,U+3059
46360,U+3042
46368,U+3042
46371,U+306C
46373,U+3088
46386,U+3042
46404,U+3042
46407,U+3046
46433,U+3046
46435,U+3044
46450,U+3042
46458,U+3089
46461,U+304B
46469,U+3042
46472,U+3046
46479,U+3059
46514,U+3042
46550,U+3059
46559,U+3042
46568,U+3042
46572,U+3042
46574,U+307E
46584,U+3042
46591,U+3044
46600,U+3046
46616,U+3042
46620,U+3042
46630,U+3064
46642,U+306D
46646,U+3046
46661,U+3044
46665,U+304F
46671,U+3046
46685,U+3042
46689,U+3042
46707,U+3044
46717,U+3044
46719,U+3042
46723,U+3044
46730,U+3042
46733,U+308C
46739,U+3042
46741,U+3046
46751,U+3046
46754,U+3042
46766,U+3042
46768,U+3042
46772,U+3051
46794,U+3042
46796,U+3046
46801,U+3046
46802,U+3042
46807,U+3046
46814,U+3042
46816,U+3042
46838,U+3042
46875,U+3048
46881,U+308B
46882,U+3042
46891,U+3044
46904,U+3044
46907,U+3044
46910,U+308D
46926,U+304A
46935,U+306D
46958,U+3059
46960,U+3044
46980,U+3044
46985,U+3044
46989,U+3044
46994,U+3042
47008,U+3044
47038,U+3072
47040,U+3064
47079,U+3046
47080,U+3044
47096,U+3046
47098,U+3044
47103,U+3042
47105,U+3044
47123,U+306D
47139,U+3046
47195,U+305F
47199,U+3044
47201,U+3046
47217,U+3044
47218,U+3042
47221,U+3044
47224,U+305F
47239,U+3044
47240,U+3044
47256,U+3072
47264,U+306F
47265,U+3042
47279,U+3044
47280,U+3082
47283,U+305D
47291,U+3042
47298,U+3042
47314,U+3044
47321,U+3088
47332,U+306D
47334,U+307B
47341,U+304B
47352,U+3044
47354,U+308A
47361,U+3042
47428,U+304F
47440,U+3042
47444,U+3042
47447,U+3044
47453,U+3046
47463,U+3044
47465,U+3042
47473,U+305F
47485,U+306B
47487,U+3048
47507,U+3066
47514,U+3046
47517,U+304B
47538,U+3061
47559,U+304F
47567,U+3042
47588,U+304F
47591,U+3072
47603,U+3044
47604,U+306E
47614,U+3044
47626,U+3046
47640,U+3044
47657,U+3042
47664,U+3044
47669,U+3044
47673,U+3089
47692,U+3044
47710,U+3046
47715,U+3042
47717,U+3044
47734,U+3042
47740,U+3044
47743,U+305F
47783,U+3044
47785,U+3046
47807,U+3048
47812,U+3046
47833,U+3046
47836,U+3093
47839,U+3082
47848,U+3064
47890,U+3046
47921,U+304A
47922,U+3068
47944,U+3046
47952,U+3042
47953,U+308F
47954,U+3042
47964,U+3068
47966,U+3046
47969,U+3046
47983,U+307B
47988,U+3046
47994,U+306A
48004,U+3078
48017,U+3046
48028,U+3046
48109,U+3055
48122,U+3042
48126,U+3042
48133,U+3046
48137,U+3086
48148,U+3044
48183,U+306D
48202,U+3044
48208,U+307B
48213,U+306B
48225,U+306D
48238,U+3044
48242,U+3046
48243,U+3064
48253,U+3046
48264,U+306C
48280,U+3046
48293,U+306C
48296,U+308C
48300,U+3046
48321,U+3044
48326,U+3044
48332,U+3053
48333,U+306D
48338,U+3046
48359,U+3046
48366,U+3042
48378,U+3084
48382,U+3042
48391,U+3053
48397,U+3042
48401,U+3044
48414,U+3046
48415,U+3046
48432,U+3046
48433,U+3081
48457,U+304A
48460,U+3046
48463,U+3055
48473,U+306D
48478,U+3042
48484,U+3044
48507,U+3044
48510,U+3042
48514,U+308F
48525,U+3046
48528,U+3046
48552,U+3046
48560,U+306B
48566,U+3042
48571,U+3044
48582,U+3088
48611,U+3046
48623,U+3044
48625,U+3046
48646,U+3044
48656,U+3042
48661,U+3044
48662,U+304B
48677,U+306C
48686,U+3046
48701,U+3064
48706,U+3042
48722,U+3080
48726,U+3046
48727,U+304D
48735,U+307F
48740,U+304A
48741,U+304D
48754,U+3046
48762,U+3086
48768,U+3042
48770,U+3044
48771,U+3042
48789,U+3046
48801,U+3046
48812,U+3042
48815,U+3042
48821,U+3064
48832,U+3046
48835,U+3046
48850,U+3042
48857,U+3093
48900,U+3046
48905,U+304F
48925,U+3042
48960,U+3044
48962,U+3042
48968,U+3084
48969,U+3046
48972,U+3086
48976,U+3042
48991,U+307B
49005,U+3044
49006,U+308D
49010,U+307B
49016,U+3044
49017,U+3042
49022,U+308A
49025,U+3080
49040,U+3044
49042,U+3046
49076,U+3044
49082,U+3075
49092,U+3066
49106,U+3042
49108,U+3046
49124,U+3064
49126,U+3046
49138,U+3089
49139,U+3044
49141,U+306D
49152,U+3044
49159,U+307B
49174,U+3064
49177,U+3044
49187,U+306A
49218,U+3046
49227,U+3046
49237,U+3042
49268,U+3044
49276,U+3044
49289,U+3042
49308,U+3092
49327,U+304D
49328,U+305D
49331,U+304A
49343,U+306A
