ID,Image,X,Y,Width,Height
19454,200021763-00043_1,2226,3153,111,191
19466,200021763-00043_1,1628,2388,105,104
19468,200021763-00043_1,1436,1856,44,133
19476,200021763-00043_1,1159,2228,135,133
19478,200021763-00043_1,1224,2497,37,123
19483,200021763-00043_1,1001,2448,45,149
19493,200021763-00043_1,739,2326,136,131
19505,200021763-00043_1,183,611,76,177
19517,200021763-00043_2,2148,617,83,159
19550,200021763-00043_2,451,1529,27,99
19552,200021763-00043_2,428,1757,79,97
19578,200021763-00044_1,1994,1924,53,185
19613,200021763-00044_1,245,3920,131,84
19641,200021763-00044_2,2209,2920,75,121
19644,200021763-00044_2,2064,2732,105,108
19647,200021763-00044_2,2078,3062,83,105
19656,200021763-00045_1,2176,3245,173,136
19664,200021763-00045_1,1640,3321,48,136
19671,200021763-00045_1,1349,2168,131,201
19688,200021763-00045_2,2192,2480,103,116
19694,200021763-00045_2,2210,3260,100,132
19698,200021763-00045_2,931,2829,85,123
19704,200021763-00045_2,903,3486,73,145
19711,200021763-00046_1,616,1489,157,128
19714,200021763-00046_1,696,1905,88,172
19726,200021763-00046_1,228,1276,105,181
19746,200021763-00046_2,1277,1699,107,113
19778,200021763-00047_1,1546,1516,168,193
19779,200021763-00047_1,1629,1710,43,184
19787,200021763-00047_1,1335,2348,172,164
19792,200021763-00047_1,1329,3854,171,167
19807,200021763-00047_1,928,2386,155,155
19809,200021763-00047_1,928,2682,133,229
19817,200021763-00047_1,732,2380,113,153
19830,200021763-00047_2,2529,3631,68,147
19854,200021763-00047_2,1408,1305,49,88
19855,200021763-00047_2,1393,1417,80,63
19860,200021763-00047_2,1208,1344,72,35
19873,200021763-00047_2,1067,1947,63,120
19894,200021763-00047_2,1264,3026,59,69
19897,200021763-00047_2,1067,3126,91,99
19907,200021763-00047_2,448,2770,76,97
19931,200021763-00048_1,1944,1352,75,145
19947,200021763-00048_1,940,1276,75,92
19968,200021763-00048_1,2059,2860,67,103
19972,200021763-00048_1,1955,3136,81,67
19981,200021763-00048_1,1439,2911,89,109
19994,200021763-00048_1,707,3104,37,124
19995,200021763-00048_1,695,3229,85,124
19996,200021763-00048_1,725,3355,33,191
20006,200021763-00048_2,2207,1617,71,65
20010,200021763-00048_2,2144,1481,35,123
20011,200021763-00048_2,2132,1605,43,136
20027,200021763-00048_2,364,1405,99,117
20032,200021763-00048_2,265,1813,119,129
20035,200021763-00048_2,2336,3540,103,101
20043,200021763-00048_2,1556,3049,156,157
20051,200021763-00049_1,467,1164,91,173
20053,200021763-00049_1,460,1463,95,135
20064,200021763-00049_1,117,1629,61,93
20066,200021763-00049_1,2455,3596,25,145
20070,200021763-00049_1,1912,3248,80,156
20073,200021763-00049_1,1766,3428,80,125
20074,200021763-00049_1,1648,3368,88,163
20109,200021802-00003_2,834,3274,131,237
20133,200021802-00004_2,2266,2455,68,166
20140,200021802-00004_2,2194,3818,144,132
20143,200021802-00004_2,2026,1630,120,52
20145,200021802-00004_2,2034,2708,75,156
20171,200021802-00004_2,1676,2784,61,55
20183,200021802-00004_2,1185,1287,134,49
20208,200021802-00004_2,574,1132,109,101
20225,200021802-00005_1,2500,1372,68,65
20236,200021802-00005_1,2271,1836,102,84
20240,200021802-00005_1,2288,2508,103,65
20265,200021802-00005_1,1877,2537,123,132
20267,200021802-00005_1,1871,3370,124,104
20268,200021802-00005_1,1854,3479,158,178
20269,200021802-00005_1,1649,1398,137,51
20272,200021802-00005_1,1654,1902,136,60
20277,200021802-00005_1,1683,2767,98,83
20278,200021802-00005_1,1682,3174,123,118
20279,200021802-00005_1,1657,3292,132,105
20284,200021802-00005_1,1457,2528,118,59
20285,200021802-00005_1,1460,2942,122,112
20287,200021802-00005_1,1523,3172,42,123
20295,200021802-00005_1,1285,1106,44,112
20298,200021802-00005_1,1253,1660,121,113
20299,200021802-00005_1,1230,1766,141,150
20303,200021802-00005_1,1232,2912,147,139
20304,200021802-00005_1,1248,3411,126,147
20331,200021802-00005_1,644,3757,118,65
20358,200021802-00005_2,2469,2553,123,110
20367,200021802-00005_2,2252,1856,126,142
20368,200021802-00005_2,2250,2005,118,153
20391,200021802-00005_2,1683,794,68,118
20397,200021802-00005_2,1641,2533,144,93
20435,200021802-00005_2,640,953,42,212
20440,200021802-00005_2,632,2109,59,168
20448,200021802-00005_2,468,1107,14,160
20456,200021802-00006_1,2394,1133,118,87
20457,200021802-00006_1,2436,1230,58,165
20464,200021802-00006_1,2226,1873,68,143
20488,200021802-00006_1,1765,3792,171,121
20493,200021802-00006_1,1578,1746,104,91
20507,200021802-00006_1,1362,2347,115,85
20511,200021802-00006_1,1163,1278,103,130
20518,200021802-00006_1,1180,2642,78,126
20520,200021802-00006_1,955,1278,106,85
20534,200021802-00006_1,578,1510,62,113
20543,200021802-00006_1,378,1746,52,171
20545,200021802-00006_1,329,2254,95,63
20558,200021802-00006_2,2691,976,46,81
20578,200021802-00006_2,2532,2669,74,34
20585,200021802-00006_2,2251,2467,140,153
20617,200021802-00006_2,1848,3747,127,138
20621,200021802-00006_2,1622,1642,132,51
20652,200021802-00006_2,1095,2385,109,109
20672,200021802-00006_2,380,1124,111,95
20677,200021802-00006_2,386,1927,139,94
20682,200021802-00007_1,2428,2327,104,73
20694,200021802-00007_1,2230,1709,130,126
20702,200021802-00007_1,2225,2860,67,72
20708,200021802-00007_1,2004,2024,165,157
20728,200021802-00007_1,1616,1110,110,103
20747,200021802-00007_1,1414,1296,124,167
20759,200021802-00007_1,1416,3803,109,57
20760,200021802-00007_1,1212,1127,101,98
20772,200021802-00007_1,1228,3613,107,115
20774,200021802-00007_1,995,1139,112,133
20780,200021802-00007_1,981,2666,160,203
20782,200021802-00007_1,997,3183,120,92
20785,200021802-00007_1,796,1397,114,45
20790,200021802-00007_1,612,1721,69,121
20794,200021802-00007_1,635,2468,58,196
20797,200021802-00007_1,608,3748,121,63
20835,200021802-00007_2,2454,1890,104,90
20871,200021802-00007_2,1668,3619,59,151
20873,200021802-00007_2,1434,1122,75,89
20887,200021802-00007_2,1237,1185,52,99
20888,200021802-00007_2,1209,1435,102,122
20893,200021802-00007_2,1205,2478,140,167
20903,200021802-00007_2,1292,3825,78,88
20910,200021802-00007_2,992,1127,109,73
20940,200021802-00007_2,424,1505,78,116
20963,200021802-00008_1,2423,2655,93,145
20965,200021802-00008_1,2394,3021,138,181
20997,200021802-00008_1,1810,3545,87,96
21010,200021802-00008_1,1632,3261,45,161
21013,200021802-00008_1,1438,874,49,95
21029,200021802-00008_1,1380,3302,116,161
21032,200021802-00008_1,1173,1035,110,73
21035,200021802-00008_1,1220,1848,49,118
21036,200021802-00008_1,1189,2094,121,135
21045,200021802-00008_1,973,1864,90,161
21098,200021802-00008_2,2473,1200,127,145
21108,200021802-00008_2,2261,1913,127,128
21112,200021802-00008_2,2255,2592,122,61
21115,200021802-00008_2,2083,1018,111,45
21137,200021802-00008_2,1661,1453,99,119
21155,200021802-00008_2,1247,1401,119,149
21158,200021802-00008_2,1242,1968,113,70
21187,200021802-00008_2,603,2380,127,133
21190,200021802-00008_2,457,1057,34,172
21192,200021802-00008_2,450,1345,33,111
21198,200021802-00009_1,2022,2518,125,166
21199,200021802-00009_1,2011,2685,173,137
21203,200021802-00009_1,2031,3600,131,126
21206,200021802-00009_1,1822,1955,122,153
21212,200021802-00009_1,1610,3012,144,161
21222,200021802-00009_1,1428,2853,100,111
21225,200021802-00009_1,1210,2991,116,145
21233,200021802-00009_1,994,2405,107,153
21238,200021802-00009_1,799,1767,106,94
21246,200021802-00009_1,780,3705,128,145
21258,200021802-00009_1,392,1792,108,142
21263,200021802-00009_1,181,2392,111,132
21279,200021802-00009_2,2515,1753,101,130
21285,200021802-00009_2,2352,2203,61,59
21287,200021802-00009_2,2346,2377,80,85
21292,200021802-00009_2,2091,2319,109,121
21306,200021802-00009_2,1956,2887,70,69
21310,200021802-00009_2,1666,1159,121,133
21316,200021802-00009_2,1461,1734,109,118
21331,200021802-00009_2,1238,1895,70,78
21337,200021802-00009_2,1365,3454,47,68
21354,200021802-00009_2,1066,3293,95,45
21361,200021802-00009_2,822,1889,176,122
21363,200021802-00009_2,891,2584,55,118
21364,200021802-00009_2,840,2984,130,87
21389,200021802-00009_2,440,2348,118,131
21394,200021802-00009_2,489,3411,93,112
21411,200021802-00010_1,2203,3080,125,178
21415,200021802-00010_1,2237,3952,127,66
21423,200021802-00010_1,1972,2040,151,152
21425,200021802-00010_1,2045,2408,40,177
21435,200021802-00010_1,1798,2264,111,183
21443,200021802-00010_1,1585,1726,113,135
21451,200021802-00010_1,1399,1941,112,67
21465,200021802-00010_1,982,2243,107,174
21472,200021802-00010_1,368,2048,94,154
21480,200021802-00010_1,153,2586,109,52
21481,200021802-00010_2,2729,1038,101,40
21485,200021802-00010_2,2743,1714,82,141
21492,200021802-00010_2,2727,3179,118,92
21506,200021802-00010_2,2350,1329,96,149
21542,200021802-00010_2,1753,1825,45,163
21558,200021802-00010_2,1330,1079,45,126
21560,200021802-00010_2,1267,1350,158,124
21580,200021802-00010_2,915,1828,59,192
21589,200021802-00010_2,655,1083,124,94
21595,200021802-00010_2,659,2736,118,81
21599,200021802-00010_2,473,1386,113,180
21619,200021802-00011_1,2402,2572,116,151
21622,200021802-00011_1,2391,3082,111,174
21632,200021802-00011_1,2180,2519,98,179
21652,200021802-00011_1,1794,3097,62,182
21661,200021802-00011_1,1218,1317,31,233
21662,200021802-00011_1,1168,1699,107,149
21696,200021802-00011_1,506,3805,127,118
21697,200021802-00011_1,551,3943,45,151
21704,200021802-00011_1,321,3291,119,61
21721,200021802-00011_2,2541,2583,106,88
21724,200021802-00011_2,2533,3120,129,80
21731,200021802-00011_2,2361,1108,57,93
21734,200021802-00011_2,2358,1510,42,172
21737,200021802-00011_2,2382,1809,53,112
21745,200021802-00011_2,2114,1319,121,95
21748,200021802-00011_2,2136,1982,124,154
21760,200021802-00011_2,1344,1743,42,127
21763,200021802-00011_2,1271,2337,133,92
21768,200021802-00011_2,1071,1705,119,90
21774,200021802-00011_2,1077,3193,185,110
21777,200021802-00011_2,872,1522,135,83
21779,200021802-00011_2,667,1712,136,163
21782,200021802-00011_2,664,3140,132,89
21820,200021802-00012_1,1799,1463,83,143
21821,200021802-00012_1,1790,1864,47,97
21825,200021802-00012_1,1740,2678,130,79
21838,200021802-00012_1,1583,2101,41,175
21851,200021802-00012_1,1342,1751,119,64
21852,200021802-00012_1,1328,1816,126,218
21864,200021802-00012_1,920,2369,118,69
21867,200021802-00012_1,921,3101,139,175
21880,200021802-00012_1,617,2596,39,121
21893,200021802-00012_1,110,2363,108,88
21907,200021802-00012_2,2701,2169,110,173
21934,200021802-00012_2,2131,3342,55,194
21940,200021802-00012_2,1931,3300,44,204
21954,200021802-00012_2,1466,1811,151,145
22000,200021802-00012_2,485,1252,52,196
22009,200021802-00013_1,1998,2368,86,52
22027,200021802-00013_1,1336,1711,137,98
22029,200021802-00013_1,1325,1989,174,114
22046,200021802-00013_1,717,1283,118,60
22055,200021802-00013_1,125,1701,133,152
22060,200021802-00013_1,94,2988,177,138
22072,200021802-00013_2,2549,3063,71,192
22083,200021802-00013_2,2098,2303,163,199
22086,200021802-00013_2,1906,789,109,65
22088,200021802-00013_2,1917,965,100,164
22111,200021802-00013_2,1060,1831,139,138
22122,200021802-00013_2,688,886,61,173
22133,200021802-00013_2,754,3546,84,68
22155,200021802-00014_1,1779,2055,110,117
22159,200021802-00014_1,1769,2592,119,113
22176,200021802-00014_1,1166,1108,111,120
22181,200021802-00014_1,1092,2119,188,173
22182,200021802-00014_1,954,1721,113,154
22206,200021802-00014_1,327,785,132,162
22222,200021802-00014_1,167,2028,56,202
22227,200021802-00014_1,148,3714,56,173
22243,200021802-00014_2,2579,3351,80,148
22245,200021802-00014_2,2551,3627,137,169
22266,200021802-00014_2,2165,3728,90,208
22276,200021802-00014_2,1781,3218,50,182
22278,200021802-00014_2,1729,3598,136,124
22286,200021802-00014_2,1530,1723,109,157
22287,200021802-00014_2,1513,1890,146,42
22291,200021802-00014_2,1549,2500,78,111
22300,200021802-00014_2,1441,2440,58,48
22312,200021802-00014_2,1187,2517,27,255
22338,200021802-00014_2,511,1092,108,129
22342,200021802-00015_1,2449,830,47,149
22344,200021802-00015_1,2456,1774,62,168
22349,200021802-00015_1,2400,2857,121,133
22359,200021802-00015_1,2224,2582,110,100
22360,200021802-00015_1,2207,2683,120,170
22363,200021802-00015_1,2026,1151,138,203
22364,200021802-00015_1,1999,1624,127,140
22374,200021802-00015_1,1779,2251,133,203
22383,200021802-00015_1,1394,1651,109,125
22388,200021802-00015_1,1149,1650,130,128
22389,200021802-00015_1,1147,1851,173,91
22391,200021802-00015_1,763,1649,121,153
22402,200021802-00015_1,747,3454,118,99
22422,200021802-00015_1,184,3044,55,174
22430,200021802-00015_2,2714,2304,109,162
22436,200021802-00015_2,2744,3476,74,145
22438,200021802-00015_2,2494,1222,114,156
22451,200021802-00015_2,2311,2898,127,192
22455,200021802-00015_2,2107,1048,116,155
22459,200021802-00015_2,1900,1065,113,141
22463,200021802-00015_2,1900,2013,147,71
22488,200021802-00015_2,1277,1656,113,172
22502,200021802-00015_2,1078,2038,122,62
22503,200021802-00015_2,1058,2270,123,155
22509,200021802-00015_2,861,1661,121,143
22513,200021802-00015_2,919,2359,80,88
22529,200021802-00015_2,832,2444,71,74
22543,200021802-00015_2,460,1662,104,163
22549,200021802-00015_2,444,2657,131,56
22553,200021802-00016_1,2395,2360,124,173
22558,200021802-00016_1,2423,3284,49,173
22572,200021802-00016_1,1981,2599,147,154
22581,200021802-00016_1,1838,1701,44,107
22594,200021802-00016_1,1577,2050,104,159
22597,200021802-00016_1,1616,2439,50,188
22614,200021802-00016_1,969,1005,131,124
22624,200021802-00016_1,745,2961,119,163
22635,200021802-00016_1,536,2428,118,105
22639,200021802-00016_1,342,2363,110,151
22648,200021802-00016_1,144,1725,106,157
22653,200021802-00016_1,110,3290,154,209
22656,200021802-00016_2,2551,777,48,237
22660,200021802-00016_2,2303,1703,117,165
22671,200021802-00016_2,2095,3181,60,167
22673,200021802-00016_2,2051,3725,150,79
22683,200021802-00016_2,1682,1709,113,158
22685,200021802-00016_2,1702,2313,94,208
22686,200021802-00016_2,1679,2541,114,139
22689,200021802-00016_2,1696,3063,58,175
22694,200021802-00016_2,1478,774,124,168
22717,200021802-00016_2,1051,2311,130,108
22720,200021802-00016_2,1050,2687,130,118
22723,200021802-00016_2,1051,3068,74,168
22744,200021802-00016_2,636,2275,117,95
22767,200021802-00017_1,2393,1710,48,161
22793,200021802-00017_1,1948,1914,124,51
22795,200021802-00017_1,1964,2158,78,194
22799,200021802-00017_1,1772,786,74,83
22801,200021802-00017_1,1719,985,136,154
22810,200021802-00017_1,1577,2471,49,192
22812,200021802-00017_1,1540,2767,165,115
22814,200021802-00017_1,1542,3093,103,67
22818,200021802-00017_1,1519,3719,143,84
22819,200021802-00017_1,1585,3804,46,107
22825,200021802-00017_1,1293,1731,182,108
22828,200021802-00017_1,1362,2741,76,179
22838,200021802-00017_1,1113,3725,123,131
22861,200021802-00017_1,89,1999,148,163
22890,200021802-00017_2,2083,1395,140,79
22895,200021802-00017_2,2174,2402,60,124
22902,200021802-00017_2,1894,1409,114,142
22905,200021802-00017_2,1885,1807,131,177
22907,200021802-00017_2,1937,2141,41,120
22909,200021802-00017_2,1870,2449,128,98
22927,200021802-00017_2,1700,2948,58,168
22941,200021802-00017_2,1296,1346,74,155
22943,200021802-00017_2,1279,1800,133,86
22960,200021802-00017_2,857,2487,139,65
22964,200021802-00017_2,676,1432,75,145
22972,200021802-00018_1,2336,2326,116,161
22983,200021802-00018_1,2136,2696,129,56
22984,200021802-00018_1,2127,3524,129,161
22999,200021802-00018_1,1764,1666,47,142
23010,200021802-00018_1,1429,2631,67,178
23017,200021802-00018_1,1131,3440,68,101
23031,200021802-00018_1,492,1090,103,98
23068,200021802-00018_2,2773,2580,32,107
23074,200021802-00018_2,2739,3712,116,153
23078,200021802-00018_2,2545,2475,124,167
23083,200021802-00018_2,2551,3781,125,102
23090,200021802-00018_2,2350,1967,112,171
23097,200021802-00018_2,2340,3470,114,151
23134,200021802-00018_2,1307,1488,106,177
23147,200021802-00018_2,1075,3675,130,155
23149,200021802-00018_2,884,1225,121,140
23192,200021802-00019_1,2166,982,37,126
23197,200021802-00019_1,2153,2481,49,180
23204,200021802-00019_1,1943,1078,90,117
23241,200021802-00019_1,1294,2817,102,125
23257,200021802-00019_1,1058,2156,148,111
23271,200021802-00019_1,657,3081,122,130
23274,200021802-00019_1,667,3511,109,209
23281,200021802-00019_1,482,1691,116,159
23294,200021802-00019_1,287,1534,111,139
23298,200021802-00019_1,268,2329,75,166
23300,200021802-00019_1,253,2954,140,124
23337,200021802-00019_2,2532,2907,68,133
23364,200021802-00019_2,2102,1937,113,124
23374,200021802-00019_2,1488,2232,112,77
23394,200021802-00019_2,1299,2416,52,155
23399,200021802-00019_2,1292,3285,65,152
23401,200021802-00019_2,1275,3598,117,83
23430,200021802-00019_2,634,1308,128,51
23441,200021802-00019_2,487,1078,54,170
23443,200021802-00019_2,454,1395,128,77
23449,200021802-00019_2,542,2780,22,190
23481,200021802-00020_1,2177,3556,70,88
23489,200021802-00020_1,1919,2026,138,154
23491,200021802-00020_1,1912,2359,127,46
23507,200021802-00020_1,1495,1319,136,55
23519,200021802-00020_1,1325,1364,47,158
23528,200021802-00020_1,1082,1332,127,40
23535,200021802-00020_1,1070,2656,156,161
23537,200021802-00020_1,1079,3031,119,64
23538,200021802-00020_1,1069,3125,127,151
23540,200021802-00020_1,1070,3364,130,126
23548,200021802-00020_1,861,2228,128,84
23585,200021802-00020_1,512,3609,51,195
23594,200021802-00020_1,296,3254,63,177
23604,200021802-00020_2,2735,1308,114,77
23651,200021802-00020_2,2150,2775,125,65
23657,200021802-00020_2,2159,3959,50,113
23666,200021802-00020_2,1980,2720,41,149
23669,200021802-00020_2,1947,3558,111,126
23692,200021802-00020_2,1524,3800,111,86
23694,200021802-00020_2,1355,1613,72,174
23695,200021802-00020_2,1288,2897,151,153
23734,200021802-00020_2,482,1586,128,121
23752,200021802-00021_1,2278,1446,113,67
23784,200021802-00021_1,1908,2217,60,187
23795,200021802-00021_1,1692,2248,58,206
23803,200021802-00021_1,1470,1366,105,147
23810,200021802-00021_1,1467,2568,123,57
23878,200021802-00021_1,458,3145,80,155
23885,200021802-00021_1,247,1223,70,140
23887,200021802-00021_1,245,2169,51,178
23900,200021802-00021_1,61,1726,39,176
23914,200021802-00021_2,2741,1301,101,168
23917,200021802-00021_2,2737,1879,106,184
23920,200021802-00021_2,2728,2576,115,121
23924,200021802-00021_2,2758,3456,60,132
23959,200021802-00021_2,1926,1127,119,117
23968,200021802-00021_2,1960,2546,50,139
23979,200021802-00021_2,1701,1419,111,114
23987,200021802-00021_2,1683,3126,124,115
23992,200021802-00021_2,1701,3842,111,131
24002,200021802-00021_2,1544,3631,50,144
24012,200021802-00021_2,1319,2368,58,161
24014,200021802-00021_2,1282,3070,138,167
24015,200021802-00021_2,1328,3240,51,180
24024,200021802-00021_2,1082,2388,116,67
24026,200021802-00021_2,1082,2824,113,73
24029,200021802-00021_2,1075,3752,123,67
24039,200021802-00021_2,697,1428,46,185
24063,200021802-00021_2,475,3028,137,136
24072,200021802-00022_1,2325,2163,60,211
24093,200021802-00022_1,1891,1783,69,140
24100,200021802-00022_1,1869,3224,123,152
24120,200021802-00022_1,1701,3846,130,154
24145,200021802-00022_1,1248,4010,155,84
24167,200021802-00022_1,838,3425,117,162
24175,200021802-00022_1,619,1778,118,97
24181,200021802-00022_1,661,2554,64,165
24189,200021802-00022_1,412,1122,120,158
24195,200021802-00022_1,418,2335,133,61
24196,200021802-00022_1,427,2423,118,150
24201,200021802-00022_1,404,3640,128,112
24209,200021802-00022_1,295,2221,31,65
24219,200021802-00022_1,71,969,59,165
24222,200021802-00022_1,75,2254,49,125
24260,200021802-00022_2,2134,2692,61,227
24271,200021802-00022_2,1882,2888,129,151
24272,200021802-00022_2,1898,3194,118,158
24277,200021802-00022_2,1700,1101,111,137
24281,200021802-00022_2,1690,1862,119,123
24283,200021802-00022_2,1753,2097,35,178
24295,200021802-00022_2,1483,2077,127,76
24298,200021802-00022_2,1455,2561,154,136
24302,200021802-00022_2,1522,3136,56,137
24315,200021802-00022_2,1266,3426,135,66
24321,200021802-00022_2,861,1879,143,74
24332,200021802-00022_2,854,3533,123,109
24335,200021802-00022_2,677,1110,90,63
24361,200021802-00023_1,2356,2369,60,169
24375,200021802-00023_1,2155,1626,82,150
24390,200021802-00023_1,1909,2343,133,123
24406,200021802-00023_1,1548,1114,50,136
24411,200021802-00023_1,1494,2056,129,66
24421,200021802-00023_1,1301,1636,111,73
24474,200021802-00023_1,258,1799,112,131
24477,200021802-00023_1,233,2561,181,183
24488,200021802-00023_1,86,1649,87,53
24499,200021802-00023_2,2719,1944,93,65
24501,200021802-00023_2,2751,2099,54,118
24506,200021802-00023_2,2700,2972,106,56
24520,200021802-00023_2,2523,3281,60,170
24543,200021802-00023_2,2114,2176,102,142
24549,200021802-00023_2,1900,1174,127,139
24552,200021802-00023_2,1883,2014,106,80
24573,200021802-00023_2,1275,2131,117,72
24593,200021802-00023_2,865,792,119,127
24596,200021802-00023_2,856,1212,108,74
24598,200021802-00023_2,906,1679,58,115
24609,200021802-00023_2,660,1660,100,81
24621,200021802-00023_2,450,3113,120,123
24624,200021802-00023_2,457,3695,97,148
24628,200021802-00024_1,2304,1429,110,131
24634,200021802-00024_1,2291,2586,150,188
24635,200021802-00024_1,2309,2771,142,138
24639,200021802-00024_1,2345,3576,58,146
24641,200021802-00024_1,2098,1105,128,122
24645,200021802-00024_1,2114,1931,75,164
24668,200021802-00024_1,1918,3257,54,97
24669,200021802-00024_1,1899,3379,132,160
24684,200021802-00024_1,1690,2468,109,122
24693,200021802-00024_1,1465,1119,131,56
24694,200021802-00024_1,1470,1202,122,181
24702,200021802-00024_1,1481,3543,115,116
24713,200021802-00024_1,1320,3546,48,80
24721,200021802-00024_1,1082,2912,78,160
24744,200021802-00024_1,484,1309,47,173
24752,200021802-00024_1,273,1500,49,145
24755,200021802-00024_1,271,2010,53,186
24767,200021802-00024_1,72,1958,100,140
24771,200021802-00024_1,97,2679,40,191
24772,200021802-00024_2,2727,1496,91,84
24777,200021802-00024_2,2706,2114,145,114
24783,200021802-00024_2,2734,3710,104,121
24810,200021802-00024_2,2109,757,121,165
24826,200021802-00024_2,1945,1883,52,165
24827,200021802-00024_2,1912,2108,110,105
24830,200021802-00024_2,1955,2586,38,170
24835,200021802-00024_2,1921,3708,113,123
24867,200021802-00024_2,1304,2442,117,149
24870,200021802-00024_2,1299,2877,107,126
24873,200021802-00024_2,1345,3612,42,190
24901,200021802-00024_2,674,1302,125,156
24904,200021802-00024_2,677,2518,132,91
24917,200021802-00024_2,498,1251,90,55
24918,200021802-00024_2,448,1307,168,144
24935,200021802-00025_1,2295,2361,117,83
24937,200021802-00025_1,2308,2599,96,118
24986,200021802-00025_1,1274,1443,126,89
24988,200021802-00025_1,1243,1694,159,139
24994,200021802-00025_1,1258,2914,126,83
25019,200021802-00025_1,696,2728,62,169
25040,200021802-00025_1,237,912,123,157
25049,200021802-00025_1,254,2970,101,207
25065,200021802-00025_2,2723,1824,158,150
25070,200021802-00025_2,2741,2842,100,75
25072,200021802-00025_2,2747,3201,108,170
25091,200021802-00025_2,2557,3756,97,77
25096,200021802-00025_2,2407,1523,50,113
25098,200021802-00025_2,2346,2177,112,121
25103,200021802-00025_2,2344,3181,97,145
25107,200021802-00025_2,2343,3972,129,56
25115,200021802-00025_2,1986,2264,41,111
25119,200021802-00025_2,1953,3041,80,143
25127,200021802-00025_2,1756,1240,38,168
25129,200021802-00025_2,1728,1540,124,81
25142,200021802-00025_2,1743,3784,128,117
25169,200021802-00025_2,1311,3453,129,52
25195,200021802-00025_2,709,2367,128,135
25210,200021802-00025_2,518,2058,119,114
25217,200021802-00026_1,2323,2561,102,161
25239,200021802-00026_1,1909,3364,120,108
25246,200021802-00026_1,1701,2388,113,154
25269,200021802-00026_1,1503,3907,121,59
25270,200021802-00026_1,1297,1310,114,40
25281,200021802-00026_1,1069,2317,123,144
25288,200021802-00026_1,857,1399,117,154
25289,200021802-00026_1,855,1794,120,86
25302,200021802-00026_1,673,1276,115,141
25308,200021802-00026_1,667,2706,106,64
25314,200021802-00026_1,463,1649,67,157
25316,200021802-00026_1,495,1970,38,146
25324,200021802-00026_1,268,1372,70,178
25329,200021802-00026_1,276,2352,92,53
25332,200021802-00026_1,266,3082,119,126
25336,200021802-00026_1,298,3859,48,200
25372,200021802-00026_2,2554,1637,107,99
25399,200021802-00026_2,2133,1622,118,123
25402,200021802-00026_2,2136,2108,119,219
25406,200021802-00026_2,2126,3122,127,168
25444,200021802-00026_2,1350,1332,40,167
25446,200021802-00026_2,1328,1661,68,175
25464,200021802-00026_2,1155,1993,44,156
25470,200021802-00026_2,1098,2990,119,125
25477,200021802-00026_2,895,1344,141,171
25485,200021802-00026_2,909,2662,117,153
25507,200021802-00026_2,505,1533,109,140
25510,200021802-00026_2,525,2417,60,203
25525,200021802-00027_1,2301,2175,123,160
25530,200021802-00027_1,2311,3021,97,82
25531,200021802-00027_1,2306,3161,113,171
25533,200021802-00027_1,2306,3494,131,141
25556,200021802-00027_1,1688,1485,125,165
25559,200021802-00027_1,1702,2279,108,139
25567,200021802-00027_1,1492,1135,124,142
25574,200021802-00027_1,1280,2055,113,160
25577,200021802-00027_1,1309,2509,54,172
25578,200021802-00027_1,1274,2682,142,145
25597,200021802-00027_1,1053,3415,120,194
25603,200021802-00027_1,905,1229,38,148
25611,200021802-00027_1,891,2949,41,195
25613,200021802-00027_1,843,3315,136,67
25627,200021802-00027_1,648,3301,117,173
25635,200021802-00027_1,246,1749,112,141
25636,200021802-00027_1,227,1891,151,121
25639,200021802-00027_1,237,2430,115,160
25642,200021802-00027_1,267,2814,49,163
25665,200021802-00027_2,2778,977,96,111
25666,200021802-00027_2,2789,1113,92,106
25692,200021802-00027_2,2572,2657,130,52
25725,200021802-00027_2,2156,3011,111,152
25733,200021802-00027_2,1949,1723,116,123
25740,200021802-00027_2,1940,3094,127,180
25761,200021802-00027_2,1523,2927,110,147
25762,200021802-00027_2,1567,3049,49,177
25763,200021802-00027_2,1557,3395,75,143
25764,200021802-00027_2,1522,3745,138,99
25774,200021802-00027_2,1321,2246,118,78
25780,200021802-00027_2,1325,3881,108,104
25784,200021802-00027_2,1117,1709,127,163
25787,200021802-00027_2,1112,2537,147,88
25793,200021802-00027_2,959,1123,37,145
25805,200021802-00027_2,664,1462,170,168
25806,200021802-00027_2,703,1648,129,85
25812,200021802-00027_2,478,1182,146,147
25817,200021802-00027_2,513,2358,78,160
25837,200021802-00028_1,2309,2860,82,173
25842,200021802-00028_1,2120,1359,29,178
25850,200021802-00028_1,2091,2845,129,118
25855,200021802-00028_1,2110,3736,111,104
25859,200021802-00028_1,1887,1370,110,141
25873,200021802-00028_1,1638,1909,127,142
25875,200021802-00028_1,1673,2221,104,62
25883,200021802-00028_1,1669,3520,116,150
25899,200021802-00028_1,1490,3777,106,114
25901,200021802-00028_1,1241,1385,128,64
25904,200021802-00028_1,1265,2016,120,173
25909,200021802-00028_1,1078,1120,72,164
25910,200021802-00028_1,1040,1280,106,153
25921,200021802-00028_1,1078,3609,44,183
25923,200021802-00028_1,1096,3923,48,171
25929,200021802-00028_1,836,1945,108,126
25932,200021802-00028_1,859,2760,59,147
25944,200021802-00028_1,630,1663,107,142
25946,200021802-00028_1,635,2249,134,144
25949,200021802-00028_1,641,2891,109,192
25953,200021802-00028_1,647,3531,97,69
25955,200021802-00028_1,420,999,112,159
